StudyID,Experiment ID,Author,Title,Year_Publication,Country,Longitude ,Latitude ,ClimateZone,Temperature ,Precipitation ,WetnessIndex,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial ,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration ,SoilDepth,SOC_CK,SOC_CK_SD,SOC_CK_N,SOC_T ,SOC_T _SD,SOC_T _N,SOC_RR,SOC_LNRR,TN_CK,TN_CK_SD,TN_CK_N,TN_T ,TN_T _SD,TN_T _N,TN_RR,TN_LNRR,CNRatio_CK,CNRatio_CK_SD,CNRatio_CK_N,CNRatio_T ,CNRatio_T _SD,CNRatio_T _N,CNRatio_RR,CNRatio_LNRR,DOC_CK,DOC_CK_SD,DOC_CK_N,DOC_T ,DOC_T _SD,DOC_T _N,DOC_RR,DOC_LNRR,NH4_N_CK,NH4_N_CK_SD,NH4_N_CK_N,NH4_N_T ,NH4_N_T _SD,NH4_N_T _N,NH4_N_RR,NH4_N_LNRR,NO3_N_CK,NO3_N_CK_SD,NO3_N_CK_N,NO3_N_T ,NO3_N_T _SD,NO3_N_T _N,NO3_N_RR,NO3_N_LNRR,OlsenP_CK,OlsenP_CK_SD,OlsenP_CK_N,OlsenP_T ,OlsenP_T _SD,OlsenP_T _N,OlsenP_RR,OlsenP_LNRR,CEC_CK,CEC_CK_SD,CEC_CK_N,CEC_T ,CEC_T _SD,CEC_T _N,CEC_RR,CEC_LNRR,K_CK,K_CK_SD,K_CK_N,K_T ,K_T _SD,K_T _N,K_RR,K_LNRR,Ca_CK,Ca_CK_SD,Ca_CK_N,Ca_T ,Ca_T _SD,Ca_T _N,Ca_RR,Ca_LNRR,Mg_CK,Mg_CK_SD,Mg_CK_N,Mg_T ,Mg_T _SD,Mg_T _N,Mg_RR,Mg_LNRR,Na_CK,Na_CK_SD,Na_CK_N,Na_T ,Na_T _SD,Na_T _N,Na_RR,Na_LNRR,pH_CK,pH_CK_SD,pH_CK_N,pH_T ,pH_T _SD,pH_T _N,pH_RR,pH_LNRR,SMBC_CK,SMBC_CK_SD,SMBC_CK_N,SMBC_T ,SMBC_T _SD,SMBC_T _N,SMBC_RR,SMBC_LNRR,SMBN_CK,SMBN_CK_SD,SMBN_CK_N,SMBN_T ,SMBN_T _SD,SMBN_T _N,SMBN_RR,SMBN_LNRR,CropYield_CK,CropYield_CK_SD,CropYield_CK_N,CropYield_T ,CropYield_T _SD,CropYield_T _N,CropYield_RR,CropYield_LNRR,CO2_CK,CO2_CK_SD,CO2_CK_N,CO2_T ,CO2_T _SD,CO2_T _N,CO2_RR,CO2_LNRR,CH4_CK,CH4_CK_SD,CH4_CK_N,CH4_T ,CH4_T _SD,CH4_T _N,CH4_RR,CH4_LNRR,N2O_CK,N2O_CK_SD,N2O_CK_N,N2O_T ,N2O_T _SD,N2O_T _N,N2O_RR,N2O_LNRR,GWP_CK,GWP_CK_SD,GWP_CK_N,GWP_T ,GWP_T _SD,GWP_T _N,GWP_RR,GWP_LNRR,GHGI_CK,GHGI_CK_SD,GHGI_CK_N,GHGI_T ,GHGI_T _SD,GHGI_T _N,GHGI_RR,GHGI_LNRR,
288,288_2,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,1.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,1.70 ,0.00 ,2.55 ,0.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51 ,0.38 ,3.00 ,7.89 ,0.39 ,3.00 ,1.05 ,0.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_2,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,5.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51 ,0.38 ,3.00 ,8.18 ,0.41 ,3.00 ,1.09 ,0.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_2,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,10.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51 ,0.38 ,3.00 ,8.80 ,0.44 ,3.00 ,1.17 ,0.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_3,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,1.00 ,Maize,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35 ,0.37 ,3.00 ,9.28 ,0.46 ,3.00 ,1.26 ,0.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_3,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,5.00 ,Maize,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35 ,0.37 ,3.00 ,9.85 ,0.49 ,3.00 ,1.34 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_3,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,10.00 ,Maize,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35 ,0.37 ,3.00 ,10.72 ,0.54 ,3.00 ,1.46 ,0.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_4,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,1.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19 ,0.36 ,3.00 ,7.26 ,0.36 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_4,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,5.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19 ,0.36 ,3.00 ,8.24 ,0.41 ,3.00 ,1.15 ,0.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,288_4,Li Wei,Combination of biochar and nitrogen fertilizer to improve soil aggregate stability and crop yield in Lou soil (in Chinese),2019,China,108.40 ,34.33 ,Subtropic ,,550,,8.17 ,,,,,7.61 ,7.58 ,,,Silty clay loam,2.40 ,61.10 ,36.50 ,Wheat straw,,,500.00 ,20.80 ,467.05 ,5.90 ,0.61 ,79.10 ,,,B,10.00 ,Wheat,2190.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.19 ,0.36 ,3.00 ,8.55 ,0.43 ,3.00 ,1.19 ,0.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,289_1,Li Yanchun,Effect of biomass on amelioration of acidic soils at tea plantations (in Chinese),2018,China,118.10 ,24.58 ,Subtropic,,,,21.81 ,1.62 ,,,,83.90 ,3.76 ,,,,,,,Wheat straw,,,400.00 ,,575.70 ,12.70 ,3.50 ,45.33 ,8.43 ,,B,45.00 ,None,90.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70 ,0.04 ,3.00 ,3.60 ,0.18 ,3.00 ,5.14 ,1.64 ,12.80 ,0.64 ,3.00 ,29.00 ,1.45 ,3.00 ,2.27 ,0.82 ,0.90 ,0.05 ,3.00 ,2.30 ,0.12 ,3.00 ,2.56 ,0.94 ,,,,,,,,,3.76 ,0.19 ,3.00 ,4.53 ,0.23 ,3.00 ,1.20 ,0.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,289_1,Li Yanchun,Effect of biomass on amelioration of acidic soils at tea plantations (in Chinese),2018,China,118.10 ,24.58 ,Subtropic,,,,21.81 ,1.62 ,,,,83.90 ,3.76 ,,,,,,,Wheat straw,,,400.00 ,,575.70 ,12.70 ,3.50 ,45.33 ,8.43 ,,B,90.00 ,None,90.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70 ,0.04 ,3.00 ,12.10 ,0.61 ,3.00 ,17.29 ,2.85 ,12.80 ,0.64 ,3.00 ,42.80 ,2.14 ,3.00 ,3.34 ,1.21 ,0.90 ,0.05 ,3.00 ,3.50 ,0.18 ,3.00 ,3.89 ,1.36 ,,,,,,,,,3.76 ,0.19 ,3.00 ,4.92 ,0.25 ,3.00 ,1.31 ,0.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Rice husk,,,,,,,,,,,BNPK,9.40 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,8.42 ,0.72 ,3.00 ,1.61 ,0.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,12.16 ,0.54 ,3.00 ,2.35 ,0.85 ,5.19 ,0.39 ,3.00 ,10.61 ,0.64 ,3.00 ,2.04 ,0.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,7.00 ,0.17 ,3.00 ,1.06 ,0.06 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,12.49 ,1.08 ,3.00 ,1.20 ,0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Rice husk,,,,,,,,,,,BNPK,1.90 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,8.94 ,1.14 ,3.00 ,1.71 ,0.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,13.05 ,1.79 ,3.00 ,2.52 ,0.92 ,5.19 ,0.39 ,3.00 ,10.31 ,0.30 ,3.00 ,1.98 ,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,7.09 ,0.06 ,3.00 ,1.08 ,0.07 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,13.49 ,1.62 ,3.00 ,1.29 ,0.26 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Maize straw,,,,,,,,,,,BNPK,9.40 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,8.64 ,1.59 ,3.00 ,1.65 ,0.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,10.89 ,0.54 ,3.00 ,2.10 ,0.74 ,5.19 ,0.39 ,3.00 ,10.82 ,0.77 ,3.00 ,2.08 ,0.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,6.95 ,0.15 ,3.00 ,1.06 ,0.05 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,13.01 ,1.69 ,3.00 ,1.25 ,0.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Maize straw,,,,,,,,,,,BNPK,1.90 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,9.88 ,2.50 ,3.00 ,1.88 ,0.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,11.60 ,1.43 ,3.00 ,2.24 ,0.81 ,5.19 ,0.39 ,3.00 ,11.16 ,0.73 ,3.00 ,2.15 ,0.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,7.03 ,0.17 ,3.00 ,1.07 ,0.07 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,13.85 ,1.19 ,3.00 ,1.33 ,0.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Wood,,,,,,,,,,,BNPK,9.40 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,9.01 ,2.16 ,3.00 ,1.72 ,0.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,13.21 ,1.08 ,3.00 ,2.55 ,0.94 ,5.19 ,0.39 ,3.00 ,10.04 ,0.30 ,3.00 ,1.93 ,0.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,6.96 ,0.38 ,3.00 ,1.06 ,0.06 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,12.54 ,1.43 ,3.00 ,1.20 ,0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,290_1,Li Yu,Improvement of physicochemical properties of aeolian sandy soil by biochar and bentonite and its effect on maize agronomical traits (in Chinsese),2023,China,121.13 ,42.78 ,Temperate,5.7,500,31.85 ,4.77 ,,,,,10.33 ,6.54 ,1.49 ,1.78 ,,,,,Wood,,,,,,,,,,,BNPK,1.90 ,Maize,180.00 ,20.00 ,5.25 ,0.76 ,3.00 ,10.48 ,0.49 ,3.00 ,2.00 ,0.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19 ,1.25 ,3.00 ,13.56 ,1.25 ,3.00 ,2.62 ,0.96 ,5.19 ,0.39 ,3.00 ,10.94 ,0.30 ,3.00 ,2.11 ,0.75 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58 ,0.15 ,3.00 ,7.03 ,0.19 ,3.00 ,1.07 ,0.07 ,,,,,,,,,,,,,,,,,10.43 ,1.22 ,3.00 ,13.91 ,1.21 ,3.00 ,1.33 ,0.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,291_1,Li Zhengpeng,Effects of film mulching and biochar interaction on yield and water use efficiency of potato in the eastern agricultural area of Qinghai-Tibetan Plateau (in Chinese),2020,China,101.75 ,36.72 ,Temperate,6.1,413.6,25.69 ,10.57 ,1.29 ,,,,10.90 ,8.40 ,,,Clay loam,,,,Maize straw,,,500.00 ,,,,,,,,B,20.00 ,Potato,150.00 ,20.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.59 ,3.03 ,4.00 ,90.39 ,4.52 ,4.00 ,1.49 ,0.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292_1,Li Zhenxia,Effect of chili straw biochar for the exchangeable property and enzyme activity of acidified soil (in Chinese),2019,China,114.10 ,32.10 ,Temperate,,,,8.40 ,1.62 ,1.57 ,,,,4.10 ,,,,,,,Capsicum straw,1.00 ,,500.00 ,23.30 ,,,,,10.04 ,,B,11.25 ,None,60.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.20 ,3.00 ,11.40 ,0.40 ,3.00 ,2.11 ,0.75 ,136.30 ,2.30 ,3.00 ,132.30 ,2.20 ,3.00 ,0.97 ,-0.03 ,27.70 ,0.90 ,3.00 ,29.00 ,1.20 ,3.00 ,1.05 ,0.05 ,,,,,,,,,3.89 ,0.19 ,3.00 ,4.42 ,0.22 ,3.00 ,1.14 ,0.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292_1,Li Zhenxia,Effect of chili straw biochar for the exchangeable property and enzyme activity of acidified soil (in Chinese),2019,China,114.10 ,32.10 ,Temperate,,,,8.40 ,1.62 ,1.57 ,,,,4.10 ,,,,,,,Capsicum straw,1.00 ,,500.00 ,23.30 ,,,,,10.04 ,,B,33.75 ,None,60.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.20 ,3.00 ,31.40 ,0.50 ,3.00 ,5.81 ,1.76 ,136.30 ,2.30 ,3.00 ,180.70 ,2.10 ,3.00 ,1.33 ,0.28 ,27.70 ,0.90 ,3.00 ,26.00 ,2.10 ,3.00 ,0.94 ,-0.06 ,,,,,,,,,3.89 ,0.19 ,3.00 ,5.34 ,0.27 ,3.00 ,1.37 ,0.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,292_1,Li Zhenxia,Effect of chili straw biochar for the exchangeable property and enzyme activity of acidified soil (in Chinese),2019,China,114.10 ,32.10 ,Temperate,,,,8.40 ,1.62 ,1.57 ,,,,4.10 ,,,,,,,Capsicum straw,1.00 ,,500.00 ,23.30 ,,,,,10.04 ,,B,56.25 ,None,60.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40 ,0.20 ,3.00 ,46.80 ,0.70 ,3.00 ,8.67 ,2.16 ,136.30 ,2.30 ,3.00 ,158.30 ,0.90 ,3.00 ,1.16 ,0.15 ,27.70 ,0.90 ,3.00 ,49.30 ,0.70 ,3.00 ,1.78 ,0.58 ,,,,,,,,,3.89 ,0.19 ,3.00 ,5.58 ,0.28 ,3.00 ,1.43 ,0.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293_1,Li Zhongyang ,"Influences of biochars on growth,yield,water use efficiency and root morphology of winter wheat (in Chinese)",2015,China,113.52 ,35.18 ,Temperate,13.8,656,27.56 ,12.70 ,0.79 ,0.50 ,,,,8.61 ,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84 ,5.24 ,0.89 ,119.44 ,9.80 ,3.36 ,B,20.00 ,Wheat,226.00 ,100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61 ,0.01 ,3.00 ,6.68 ,0.01 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293_1,Li Zhongyang ,"Influences of biochars on growth,yield,water use efficiency and root morphology of winter wheat (in Chinese)",2015,China,113.52 ,35.18 ,Temperate,13.8,656,27.56 ,12.70 ,0.79 ,0.50 ,,,,8.61 ,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84 ,5.24 ,0.89 ,119.44 ,9.80 ,3.36 ,B,30.00 ,Wheat,226.00 ,100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61 ,0.01 ,3.00 ,6.91 ,0.03 ,3.00 ,1.04 ,0.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293_1,Li Zhongyang ,"Influences of biochars on growth,yield,water use efficiency and root morphology of winter wheat (in Chinese)",2015,China,113.52 ,35.18 ,Temperate,13.8,656,27.56 ,12.70 ,0.79 ,0.50 ,,,,8.61 ,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84 ,5.24 ,0.89 ,119.44 ,9.80 ,3.36 ,B,40.00 ,Wheat,226.00 ,100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61 ,0.01 ,3.00 ,7.00 ,0.02 ,3.00 ,1.06 ,0.06 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293_1,Li Zhongyang ,"Influences of biochars on growth,yield,water use efficiency and root morphology of winter wheat (in Chinese)",2015,China,113.52 ,35.18 ,Temperate,13.8,656,27.56 ,12.70 ,0.79 ,0.50 ,,,,8.61 ,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84 ,5.24 ,0.89 ,119.44 ,9.80 ,3.36 ,B,50.00 ,Wheat,226.00 ,100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61 ,0.01 ,3.00 ,6.72 ,0.02 ,3.00 ,1.02 ,0.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,293_1,Li Zhongyang ,"Influences of biochars on growth,yield,water use efficiency and root morphology of winter wheat (in Chinese)",2015,China,113.52 ,35.18 ,Temperate,13.8,656,27.56 ,12.70 ,0.79 ,0.50 ,,,,8.61 ,,,Silty clay,,,,Wheat straw,,,450.00 ,,625.84 ,5.24 ,0.89 ,119.44 ,9.80 ,3.36 ,B,60.00 ,Wheat,226.00 ,100.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61 ,0.01 ,3.00 ,6.69 ,0.02 ,3.00 ,1.01 ,0.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
