Country,Longitude,Latitude,ClimateZone,Temperature,Precipitation,SOC_initial,TN_initial,TP_initial,NH4_N_initial,NO3_N_initial,OlsenP_initial,pH_initial,BD_initial,CEC_initial,Texture_initial,Sand_initial,Silt _initial,Clay_initial,Type_biochar,ParticleSize_biochar,BD_biochar,PyrolysisTemperature_biochar,Ash_biochar,C_biochar,N_biochar,P_biochar,CNRatio_biochar,pH_biochar,CEC_biochar,Treatment,BiocharAddition,CropType,TrialDuration,SoilDepth,SOC_T,TN_T,CNRatio_T,DOC_T,NH4_N_T,NO3_N_T,OlsenP_T,CEC_T,K_T,Ca_T,Mg_T,Na_T,pH_T,SMBC_T,SMBN_T,CropYield_T,CO2_T,CH4_T,N2O_T,GWP_T,GHGI_T
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,20.0,Vegetable,90.0,20.0,18.1,1.7,10.65,,,,,,,,,,4.14,,,19.3,,,9.6,7.9592060764726345,148.23
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,40.0,Vegetable,90.0,20.0,18.8,1.79,10.5,,,,,,,,,,4.18,,,14.6,,,8.1,7.789371746922271,165.33
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,B,20.0,Vegetable,127.0,20.0,,,,,,,,,,,,,,,,18.0,,,0.7,5.345200952446887,11.59
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,B,20.0,Vegetable,129.0,20.0,,,,,,,,,,,,,,,,17.7,,,0.6,5.19184512203752,10.1
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,40.0,Vegetable,129.0,20.0,,,,,,,,,,,,,,,,11.5,,,0.8,5.478135793123873,20.73
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,20.0,Vegetable,129.0,20.0,,,,,,,,,,,,,,,,16.1,,,0.7,5.345200952446887,12.96
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,40.0,Vegetable,99.0,20.0,,,,,,,,,,,,,,,,17.0,,,7.3,7.6854274146117705,127.96
China,119.0,32.0,Subtropic,14.6,1145.0,15.6,1.9,,,,,5.5,1.2,31.2,Silty clay,5.2,64.7,30.1,Wheat straw,,,400.00 ,20.8,467.0,5.9,,79.2,9.4,24.1,BNPK,20.0,Vegetable,94.0,20.0,,,,,,,,,,,,,,,,12.6,,,3.6,6.978959037988469,85.14
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.4,4.789157022101107,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.12,3.581294243433999,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.78,5.454508819722947,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.35,4.6612669253399615,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.04,2.5368663887187113,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.39,4.76567208264212,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.1,3.427514689979529,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Loam,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.31,4.544676805559129,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.02,1.918392120161421,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.04,2.5352828571130672,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,1.68,6.217882730955849,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,B,40.0,Barley,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.94,5.6334673007411755,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.49,4.984496636486561,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.25,4.335851797553269,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Peanut hull,2.0,0.43,498.00 ,,716.0,18.4,,39.0,8.1,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,0.86,5.546699722725872,
Ireland,-6.9,52.8,(Sub)Arctic,17.0,879.0,,,,,,,,,,Clay,,,,Miscanthus,2.0,0.15,550.00 ,,864.0,4.0,,216.0,8.7,,BN,40.0,Ryegrass,1095.0,10.0,,,,,,,,,,,,,,,,,,,2.01,6.396896321327245,
USA,-105.5,39.0,Temperate,10.95,553.0,6.8,0.7,,,,,8.72,1.2,,Silty loam,70.6,9.4,20.0,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,24.0,,699.0,20.0,,,,,,,,,,,,,8.77,,,,4200.0,,0.03,8.34543168055153,
USA,-105.5,39.0,Temperate,10.95,553.0,6.8,0.7,,,,,8.72,1.2,,Silty loam,70.6,9.4,20.0,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,120.0,,699.0,20.0,,,,,,,,,,,,,8.92,,,,5400.0,,0.04,8.596780410755326,
USA,-105.5,39.0,Temperate,10.95,553.0,6.8,0.7,,,,,8.72,1.2,,Silty loam,70.6,9.4,20.0,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,240.0,,699.0,20.0,,,,,,,,,,,,,8.99,,,,6150.0,,0.08,8.728116782215332,
USA,-105.5,39.0,Temperate,10.95,553.0,11.4,1.0,,,,,8.5,1.2,,Silty loam,68.5,21.9,9.6,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,24.0,,699.0,20.0,,,,,,,,,,,,,8.62,,,,6900.0,,0.94,8.87924962910738,
USA,-105.5,39.0,Temperate,10.95,553.0,14.8,1.8,,,,,8.27,1.2,,Silty loam,12.2,19.0,68.9,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,24.0,,699.0,20.0,,,,,,,,,,,,,8.29,,,,6150.0,,0.71,8.758118505926163,
USA,-105.5,39.0,Temperate,10.95,553.0,14.8,1.8,,,,,8.27,1.2,,Silty loam,12.2,19.0,68.9,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,120.0,,699.0,20.0,,,,,,,,,,,,,8.49,,,,7500.0,,0.33,8.93589957889821,
USA,-105.5,39.0,Temperate,10.95,553.0,14.8,1.8,,,,,8.27,1.2,,Silty loam,12.2,19.0,68.9,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,240.0,,699.0,20.0,,,,,,,,,,,,,8.55,,,,8700.0,,0.22,9.078747670303903,
USA,-105.5,39.0,Temperate,10.95,553.0,19.7,1.9,,,,,6.66,1.2,,Silty loam,39.9,27.6,32.4,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,24.0,,699.0,20.0,,,,,,,,,,,,,6.87,,,,5250.0,,0.17,8.575552661477094,
USA,-105.5,39.0,Temperate,10.95,553.0,19.7,1.9,,,,,6.66,1.2,,Silty loam,39.9,27.6,32.4,Wood,0.25,,550.00 ,41.93,560.7,2.2,,253.0,10.5,,B,120.0,,699.0,20.0,,,,,,,,,,,,,7.36,,,,6300.0,,0.2,8.757843402976974,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Maize,175.0,15.0,24.9,,,,,,,13.75,7.92,75.5,4.54,0.43,7.58,,,6.48,,,,,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Maize,139.0,15.0,23.83,,,,,,,13.65,7.13,75.75,4.71,0.43,7.55,,,7.47,,,,,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Green manure compost,,,450.00 ,26.3,,,3.71,37.56,11.4,8.5,B,4.0,Maize,148.0,15.0,23.7,,,,,,,13.88,8.31,76.0,4.87,0.52,7.48,,,6.38,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,1.13,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Maize,175.0,15.0,13.57,,,,,,,11.27,4.62,111.0,3.5,0.83,8.2,,,11.3,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,10.22,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Maize,139.0,15.0,13.75,,,,,,,11.55,4.31,106.75,3.46,0.74,8.13,,,12.1,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,1.13,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Green manure compost,,,450.00 ,26.3,,,3.71,37.56,11.4,8.5,B,4.0,Maize,148.0,15.0,13.7,,,,,,,11.65,4.56,112.75,3.46,0.87,8.18,,,11.9,,,,,
France,1.41,47.01,Temperate ,8.9,737.0,13.57,1.28,0.36,,,20.0,6.48,,10.32,Loam,33.4,45.1,21.5,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Maize,175.0,15.0,16.0,,,,,,,10.8,5.1,51.75,3.33,0.52,6.83,,,18.4,,,,,
France,1.41,47.01,Temperate ,8.9,737.0,13.57,1.28,0.36,,,20.0,6.48,,10.32,Loam,33.4,45.1,21.5,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Maize,139.0,15.0,15.73,,,,,,,11.15,4.79,52.25,3.29,0.48,6.7,,,18.4,,,,,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Wheat,478.0,15.0,23.6,,,,,,,13.28,6.0,77.0,4.21,0.01,7.6,,,5.73,,,,,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Wheat,450.0,15.0,22.7,,,,,,,13.1,6.18,75.5,4.42,0.01,7.5,,,6.79,,,,,
France,7.25,47.59,Temperate ,8.9,773.0,22.57,2.08,0.75,,,110.0,7.4,,13.47,Silty loam,4.27,77.8,17.8,Green manure compost,,,450.00 ,26.3,,,3.71,37.56,11.4,8.5,B,4.0,Wheat,464.0,15.0,23.18,,,,,,,13.3,6.0,78.75,4.33,0.01,7.6,,,5.75,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,1.13,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Wheat,478.0,15.0,15.63,,,,,,,11.33,4.82,118.0,3.83,0.3,8.1,,,8.04,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,1.13,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Wheat,450.0,15.0,14.8,,,,,,,11.48,4.15,117.0,3.75,0.3,8.1,,,7.27,,,,,
France,2.08,49.43,Temperate ,8.9,669.0,10.22,1.13,0.57,,,70.0,7.93,,10.92,Silty loam,10.07,69.4,20.5,Green manure compost,,,450.00 ,26.3,,,3.71,37.56,11.4,8.5,B,4.0,Wheat,464.0,15.0,17.53,,,,,,,12.08,4.85,119.75,4.12,0.39,8.08,,,7.29,,,,,
France,1.41,47.01,Temperate ,8.9,737.0,13.57,1.28,0.36,,,20.0,6.48,,10.32,Loam,33.4,45.1,21.5,Rapeseed,,,650.00 ,16.8,,,3.75,43.58,11.2,2.9,B,4.0,Wheat,478.0,15.0,10.27,,,,,,,9.2,2.69,46.75,2.71,0.43,7.13,,,7.74,,,,,
France,1.41,47.01,Temperate ,8.9,737.0,13.57,1.28,0.36,,,20.0,6.48,,10.32,Loam,33.4,45.1,21.5,Miscanthus,,,550.00 ,14.0,,,3.06,155.77,10.4,31.0,B,4.0,Wheat,450.0,15.0,10.93,,,,,,,9.65,2.56,49.5,2.63,0.35,6.98,,,8.06,,,,,
France,1.41,47.01,Temperate ,8.9,737.0,13.57,1.28,0.36,,,20.0,6.48,,10.32,Loam,33.4,45.1,21.5,Green manure compost,,,450.00 ,26.3,,,3.71,37.56,11.4,8.5,B,4.0,Wheat,464.0,15.0,11.65,,,,,,,9.55,2.36,49.25,2.75,0.43,7.1,,,7.68,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BM,5.21,Rice,365.0,,,,,,,,,,,,,,,,,2.95,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BNPK,5.21,Rice,365.0,,,,,,,,,,,,,,,,,2.79,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BM,5.21,Rice,730.0,,,,,,,,,,,,,,,,,3.52,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BNPK,5.21,Rice,730.0,,,,,,,,,,,,,,,,,3.05,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BM,5.21,Rice,1095.0,,,,,,,,,,,,,,,,,3.82,,,,,
Ghana,-1.29,5.12,Tropic,25.8,1786.0,8.29,1.4,,,,,5.91,1.42,,,,,,Coconut shell,2.0,,480.00 ,,698.0,3.6,2.5,193.0,8.4,,BNPK,5.21,Rice,1095.0,,,,,,,,,,,,,,,,,3.32,,,,,
Brazil,-59.52,-3.8,Tropic,25.8,2530.0,24.0,,,,,,4.7,,1.6,Clay,,,,Wood,2.0,,375.00 ,,750.0,5.39,,139.15,9.7,,BM,5.5,Rice,425.0,10.0,,,,,,,,,,,,,,,,3.6,,,,,
Brazil,-59.52,-3.8,Tropic,25.8,2530.0,24.0,,,,,,4.7,,1.6,Clay,,,,Wood,2.0,,375.00 ,,750.0,5.39,,139.15,9.7,,BM,11.0,Rice,425.0,10.0,,,,,,,,,,,,,,,,5.42,,,,,
Brazil,-59.52,-3.8,Tropic,25.8,2530.0,24.0,,,,,,4.7,,1.6,Clay,,,,Wood,2.0,,375.00 ,,750.0,5.39,,139.15,9.7,,BNPK,11.0,Rice,425.0,10.0,,,,,,,,,,,,,,,,4.48,,,,,
Brazil,-59.52,-3.8,Tropic,25.8,2530.0,24.0,,,,,,4.7,,1.6,Clay,,,,Wood,2.0,,375.00 ,,750.0,5.39,,139.15,9.7,,BNPKM,11.0,Rice,425.0,10.0,,,,,,,,,,,,,,,,6.0,,,,,
Brazil,-59.52,-3.8,Tropic,25.8,2530.0,24.0,,,,,,4.7,,1.6,Clay,,,,Wood,2.0,,375.00 ,,750.0,5.39,,139.15,9.7,,BNPKM,5.5,Rice,425.0,10.0,,,,,,,,,,,,,,,,6.1,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,5.5,Sorghum,300.0,20.0,22.56,1.76,12.82,,,,,,,,,,,,,4.74,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,11.0,Sorghum,300.0,20.0,29.3,2.04,14.36,,,,,,,,,,,,,4.28,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,5.5,Sorghum,300.0,20.0,25.3,1.83,13.83,,,,,,,,,,,,,0.6,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,11.0,Sorghum,300.0,20.0,31.4,1.96,16.02,,,,,,,,,,,,,0.6,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,5.5,Sorghum,300.0,20.0,,,,,,,,,,,,,,,,5.85,,,,,
Brazil,-59.87,-3.13,Tropic,25.8,2530.0,24.0,,,,,,4.7,,,Clay,,,,Wood,2.0,,450.00 ,,760.0,5.39,0.03,141.0,8.4,,BM,11.0,Sorghum,300.0,20.0,,,,,,,,,,,,,,,,5.38,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,91.0,20.0,15.53,,,,,,19.83,5.43,,,,,6.11,,,5.01,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,91.0,20.0,14.43,,,,,,21.75,5.61,,,,,5.93,,,5.3,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,214.0,20.0,18.6,,,,,,19.21,5.35,,,,,5.62,,,5.95,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,214.0,20.0,23.08,,,,,,21.14,5.42,,,,,5.23,,,5.88,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,456.0,20.0,21.18,,,,,,21.92,6.15,,,,,5.63,,,5.51,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,456.0,20.0,23.47,,,,,,18.54,5.87,,,,,5.37,,,5.51,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,579.0,20.0,22.61,,,,,,24.46,7.22,,,,,5.2,,,6.61,,,,,
China,113.35,23.15,Tropic,25.8,1720.0,21.09,2.65,0.58,4.96,21.6,73.42,5.88,,5.25,,,,,Rice Straw,,,600.00 ,,505.5,18.9,5.4,26.79,9.04,,BNPK,20.0,Rice,579.0,20.0,22.64,,,,,,24.38,5.4,,,,,5.27,,,6.41,,,,,
China,119.3,26.1,Subtropic,19.7,1600.0,18.1,1.2,1.1,,,,6.5,1.1,,,,,,Rice straw,,,,,566.0,14.0,10.0,40.43,,,B,8.0,Rice,,15.0,,,,,,,,,,,,,,,,6.97,2419.0,10.04,1.24,8.019783832404013,436.09
China,119.3,26.1,Subtropic,19.7,1600.0,18.1,1.2,1.1,,,,6.5,1.1,,,,,,Rice straw,,,,,566.0,14.0,10.0,40.43,,,BM,8.0,Rice,,,,,,,,,,,,,,,,,,7.2,2550.0,11.85,1.16,8.068694269518003,443.32
Australia,153.43,-28.85,Subtropic,16.0,1145.0,44.0,4.5,,,,,5.6,1.01,,Clay,9.0,16.0,65.0,Cattle feedlot ,,1.01,550.00 ,,440.0,4.4,0.07,125.0,10.0,13.0,B,10.0,Ryegrass,56.0,10.0,,,,,,,,,,,,,5.5,,,17.09,909.89,0.0,0.5,6.965920408136356,61.95
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,24.0,Rice,,20.0,22.6,1.78,12.7,46.4,12.3,0.3,,,,,,,6.0,720.3,84.4,13.9,,66.54,0.39,7.484963971661,128.06
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,48.0,Rice,,20.0,27.5,1.91,14.4,55.6,20.3,0.3,,,,,,,6.3,697.0,74.5,13.2,,60.7,0.45,7.410957921514574,125.23
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,24.0,Rice,,20.0,22.7,1.66,13.67,55.9,8.3,0.4,,,,,,,5.6,706.9,55.1,11.9,,103.89,0.42,7.9101099391581275,228.88
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,48.0,Rice,,20.0,27.4,1.67,16.41,56.3,9.0,0.4,,,,,,,6.2,697.0,59.0,12.3,,114.4,0.45,8.004472439695789,243.36
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,24.0,Rice,,20.0,22.4,1.81,12.38,63.8,16.0,1.0,,,,,,,5.3,692.1,45.5,13.5,,91.05,0.43,7.785629454282421,178.13
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,48.0,Rice,,20.0,26.9,1.86,14.46,62.0,14.6,0.8,,,,,,,5.8,669.1,39.0,14.0,,130.74,0.33,8.121854636256979,240.45
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,24.0,Rice,,20.0,25.7,1.83,14.04,56.7,20.1,0.8,,,,,,,5.1,1129.5,99.1,18.8,,203.11,0.44,8.558091343036468,277.01
China,113.32,28.55,Subtropic,17.5,1330.0,17.5,1.62,0.55,,,,5.1,1.31,8.0,,42.4,30.4,27.2,Wheat straw,,,500.00 ,,418.3,5.8,1.2,72.12,9.3,28.6,B,48.0,Rice,,20.0,31.8,1.89,16.83,59.1,19.9,0.6,,,,,,,5.5,1050.5,89.9,17.0,,199.61,0.44,8.54114016022971,301.19
Japan,134.13,35.49,Temperate ,8.9,550.0,26.25,2.29,,,,,5.39,1.27,,,,,,Rice husk,,0.29,650.00 ,38.04,397.6,5.1,,77.96,10.47,7.53,B,20.0,Sesame,365.0,15.0,,3.04,15.6,,,,,13.2,4.06,33.17,5.4,,5.84,,,0.74,,,,,
